Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
68852	EMPTY
68853	BIXBY
68854	LAHTINEN
68855	PILLON; GUITTAR
68856	RINNERT
68857	EMPTY
68858	MARGOTTA
68859	BARBETTA; KOSSAKOWSKI
68860	SONGER
68861	DESOTEL; PILLOT
68862	LANGELLA; LAMENDOLA; BENNETTS
68863	TRICHELL
68864	PILLOW
68865	BRAYMAN
68866	EMPTY
68867	EMPTY
68868	EMPTY
68869	CONDROSKI
68870	EMPTY
68871	EMPTY
68872	EMPTY
68873	EMPTY
68874	EMPTY
68875	MAINOLFI
68876	REAOLLANO; CALOGERO
68877	EMPTY
68878	GARCIAS; THEUNISSEN
68879	EMPTY
68880	QUIRE
68881	NARKIER; IMAI; STRINGHAM; ALLGOOD
68882	SAUREL; JABLONSKI
68883	LEVENTHAL
68884	EMPTY
68885	IMAM
68886	IMAN; QUIRK
68887	SIGG; LUPIEN; CHARLAND
68888	HILLESHEIM; SAURER
68889	CAUSLEY; MANTANONA
68890	SAURET; SERANO; ZHU
68891	EMPTY
68892	JEFFS
68893	KAPADIA
68894	SOLORSANO
68895	SAUREY
68896	NAVOR; SAUREZ; KLEFFMAN; SILBER
68897	EMPTY
68898	JABLONSKY; SANDRA; ROSSANO
68899	GRENDA; HARSEY; HUBBARTT; KALISCH; CIESLUK
68900	MARBLEY; ARMOND
68901	EMPTY
68902	EMPTY
68903	ZIA; SIMONIAN
68904	TOLEFREE
68905	ZIC
68906	BRONCHETTI; PIZZA; SANDRI; THEOBALD
68907	PRIVADO
68908	LARRETA; LOKUTA
68909	RATHROCK
68910	ROCKSTAD
68911	EMPTY
68912	CARTLAND
68913	CARRANSA; SEABROOK
68914	PIZZI; ELAND
68915	EMPTY
68916	KINDREGAN; ZIN; WOLTJER
68917	EMPTY
68918	EMPTY
68919	BRAMALL
68920	PIZZO
68921	DUNKINSON; KUTCH
68922	SANDRY
68923	ROGGENSACK
68924	ZIV
68925	EMPTY
68926	LUZELL
68927	EMPTY
68928	VOLKMER; QUIST
68929	LAMIELLE
68930	FASTIC; HONEYESTEWA
68931	ROOSA
68932	MATERNA
68933	GOLIGOSKI
68934	EMPTY
68935	ROOSE
68936	EBERWEIN
68937	BRUTGER
68938	HEAVRIN
68939	LABBADIA; EBEID; BIXEL
68940	EMPTY
68941	DUROUGH; ROBUSTO
68942	EMPTY
68943	EMPTY
68944	EMPTY
68945	BARRACK
68946	EMPTY
68947	MIYATA
68948	MAYROSE; CANTA
68949	BARRACO; SCHOENHALS
68950	EMPTY
68951	GRENET
68952	KOWITZ; CANTE
68953	EMPTY
68954	EMPTY
68955	EMPTY
68956	QUITO
68957	EMPTY
68958	EMPTY
68959	EMPTY
68960	EMPTY
68961	TACKETT
68962	LASSWELL; CANTO
68963	PHILLIP
68964	EMPTY
68965	SPIERING
68966	TANZOSCH; PHILLIS
68967	SHERRADEN
68968	LADELL; KALISEK; CANTU
68969	CANTV
68970	EMPTY
68971	ROOTH
68972	SHETLER; CANTY
68973	BECKOM
68974	HARSHA
68975	EMPTY
68976	COUNTIS; CHAMPNEY; ALANIS
68977	EMPTY
68978	BECKOR; DOAK; SPRING
68979	SHETLEY
68980	FAILS
68981	DOAN
68982	MIHELICH; ROOTS
68983	ALANIZ; REYNOLDS
68984	PINKSTAFF
68985	PLIML
68986	EMPTY
68987	EMPTY
68988	MALSTROM
68989	SIMINGTON
68990	EMPTY
68991	KALBERG; TALAS
68992	TALAT; CANUL
68993	SEVERSON
68994	EMPTY
68995	EMPTY
68996	KAPPELMANN; GOURDIN; CANUP
68997	KUTER
68998	LANASA
68999	HUYNA
69000	KOKOSKA; FISHBAUGH; AUSTELL
69001	BRAYMER
69002	DOBB; SASPORTAS
69003	EMPTY
69004	AVANSINO
69005	EMPTY
69006	HUYNH
69007	RESOS
69008	HERINGTON; CZECH
69009	EMPTY
69010	EMPTY
69011	PLINE; FLEISHMAN
69012	GREENWEIG; BOUYEA; HOLLENBAUGH
69013	EMPTY
69014	LATASSA; MCARDELL
69015	SANDUS
69016	GRENGS; IMEL
69017	EMPTY
69018	SISKIND; KOSITZKE
69019	EMPTY
69020	HARSIN; ZETTEL
69021	EMPTY
69022	EMPTY
69023	IMES
69024	EMPTY
69025	SCHWEMMER; DOBY
69026	LOZEY; JANRHETT; SZOSTAK
69027	EMPTY
69028	GERTELMAN
69029	BOUYER
69030	EMPTY
69031	EMPTY
69032	FAINE
69033	EMPTY
69034	DENVER
69035	EMPTY
69036	EMPTY
69037	EMPTY
69038	ALANKO; ABRAHAMS
69039	EMPTY
69040	BOCKENSTEDT; DIKENS; FOLLETT; WHITLOW
69041	EMPTY
69042	EMPTY
69043	EMPTY
69044	DOCK
69045	EMPTY
69046	EMPTY
69047	POISSO
69048	JIMEREZ
69049	YAROCH; NAVEJAR
69050	CHALITA; NAVEJAS
69051	SOVERNS
69052	EMPTY
69053	BEACHMAN; CENICEROS
69054	EMPTY
69055	VOSBURGH; MOLLOY
69056	SILK
69057	SILL
69058	ISADORE
69059	TRITTEN; RUDNICK
69060	MEACH; KUBERSKI
69061	EMPTY
69062	EMPTY
69063	EMPTY
69064	EMPTY
69065	BISTER; DOMAN
69066	EMPTY
69067	WAFFENSCHMIDT; PRINTUP
69068	EMPTY
69069	MEALOR
69070	DOMAS; DODD
69071	EMPTY
69072	TUDOR
69073	KIRVEN
69074	EMPTY
69075	EVENER
69076	EMPTY
69077	BALHORN
69078	EMPTY
69079	FOLINO; MERVIN; SIMA
69080	BENDURE
69081	MARANVILLE
69082	EMPTY
69083	KUTHE; SIME; SKELLY; BONILLA
69084	MERVIS
69085	EMPTY
69086	THIBOUTOT; ROSEBERRY
69087	CRONHOLM; SIMI; JEDELE
69088	SADHRA
69089	EMPTY
69090	MEADE
69091	DODY; SIMM
69092	SUSSWEIN; BAMBURG
69093	SERATT; SIMO; KELLOGG; BLANCHARD
69094	PAGANI
69095	EMPTY
69096	TOLOSA
69097	FABOZZI; BONILLO; SIMS
69098	MOCZYGEMBA; FEKETE
69099	EMPTY
69100	PAGANO
69101	EMPTY
69102	EMPTY
69103	SAABATMAND
69104	MEADS
69105	PINEAULT
69106	EMPTY
69107	BUFTON
69108	EMPTY
69109	DROUBAY; SAVELLI; MCCOMMONS
69110	AREHANO; DELCUETO; SUARES
69111	PARTHEMER
69112	SINA
69113	WHITEBIRD
69114	EMPTY
69115	ZIMMERMANN
69116	SINE; GREENWELL
69117	SUAREZ
69118	FEKETY; SANANTONIO; SING
69119	SAVELLS
69120	EMPTY
69121	VALAKAS; ZOU; SHEERAN
69122	RUESCHER; SINK
69123	KUTIL
69124	LOERTSCHER
69125	GORDINIER; RESSE; SINN
69126	EMPTY
69127	GOESSL
69128	EMPTY
69129	EMPTY
69130	SINS
69131	EMPTY
69132	SCHOENHARD; JOBST
69133	EMPTY
69134	GRENKE
69135	MUSCATELLO
69136	HORVAT; BLANDING; HOLLISTER
69137	CONAGHAN
69138	EMPTY
69139	SCHLINKER; MORESHEAD
69140	EMPTY
69141	EMPTY
69142	GARTHWAITE
69143	IMIG; NORALS
69144	BLANDINO; GRENKO; KLAGES; CARRANZA
69145	WIEBEN; ARMOUR
69146	EMPTY
69147	ARMOUT; LATULAS
69148	KEPPLER
69149	NICKA; WIEBER; MCPHAIL
69150	MIQUEL
69151	NAHRWOLD
69152	PAULMINO
69153	EMPTY
69154	HUMBARGER
69155	SIOK; WINKELBAUER; KALINSKI
69156	HRIVNAK
69157	NICOLAI
69158	CARRANZO; TABBERT; TANNAHILL
69159	EMPTY
69160	NICKL
69161	EMPTY
69162	POMARES
69163	RAPISURA
69164	DUVERNEY; SANZOTTA; SAVOCCHIA; FAIRE
69165	RUTHENBERG; BRESNAN
69166	KORNMAN
69167	SPRENGELMEYER; FREUDENTHAL; NICKS; NICOLAS
69168	HIMMELSBACH; RESTO
69169	NICOLAU
69170	EMPTY
69171	SALAZAK; BECKUM; HAYMOND
69172	EMPTY
69173	NICOLAY
69174	SALAZAN; LAMBIASE
69175	CHERVEN
69176	ANTONOPOULOS; COCHELL
69177	EMPTY
69178	SALAZAR
69179	EMPTY
69180	EMPTY
69181	EMPTY
69182	SIPE
69183	RIGHTMYER; DAVISSON
69184	FAIRY; TILZER; HINZMAN
69185	LUPINO
69186	EMPTY
69187	KERNTKE; PERLAS; PORCELLI; DARBONNE
69188	EMPTY
69189	EMPTY
69190	EMPTY
69191	RESUE
69192	LEGAARD
69193	PORCELLO; SCHAUMAN; SIPP
69194	DOMEK
69195	EMPTY
69196	FELLMAN
69197	KITTELMAN; DEVOOGD; PHILLPS
69198	LOURAS; VALLIANT
69199	HASYCHAK
69200	EMPTY
69201	DEMMONS; DOMER
69202	EMPTY
69203	BALABAN
69204	DEBRETO
69205	KIRVIN
69206	EMPTY
69207	EMPTY
69208	GREULICH
69209	EMPTY
69210	EMPTY
69211	DOHM
69212	FAIST; DOHN; STREHLE
69213	EMPTY
69214	EMPTY
69215	EMPTY
69216	EMPTY
69217	EISEL
69218	EMPTY
69219	MCNORTON; EISEN
69220	EMPTY
69221	EMPTY
69222	GUILBEAUX
69223	EISER
69224	PLITT
69225	EMPTY
69226	EMPTY
69227	HAUERSPERGER
69228	RICHRDSON
69229	LISMAN; SIECZKA; MEAHL
69230	TALMAN; GETTINGS
69231	KUTLU; SLESSMAN; ZISSER
69232	EMPTY
69233	VILLADA; WHITELAW; FAITH
69234	EMPTY
69235	SKAFIDAS
69236	BARRALE
69237	WAITES
69238	MILWEE; WARMBROD; TALIB; DOIG
69239	EMPTY
69240	GIVLIANI
69241	EMPTY
69242	EMPTY
69243	DOIL
69244	EBERL
69245	EMPTY
69246	EMPTY
69247	ZWAGERMAN; AREHART; SIMMERMAN
69248	ERNANDEZ; FLEURENT
69249	EMPTY
69250	EMPTY
69251	TETREAULT; KAUFFMAN
69252	EBERT
69253	HARSTAD; LONDON
69254	SIRK
69255	EMPTY
69256	EMPTY
69257	SHEERER
69258	BRUYERE
69259	COLUCCIO
69260	EIKMEIER; BROCHET
69261	EMPTY
69262	BRICKLES
69263	EMPTY
69264	KOHOUT
69265	EMPTY
69266	SZCZEBLEWSKI
69267	BARENTINE
69268	WAGAR; BRICKLEY
69269	BANICK; NAYLOR
69270	EMPTY
69271	HOLLWAY; GROOVER
69272	EMPTY
69273	IMME
69274	EMPTY
69275	GRENON; GLYNN
69276	EMPTY
69277	KUBOUSHEK; ZHONG; QUIRING; HENNEMAN
69278	EMPTY
69279	EMPTY
69280	EMPTY
69281	KONOPNICKI; SCHIFFELBEIN; SISE
69282	WIBBERLEY
69283	EMPTY
69284	EMPTY
69285	OTUKOLO; QUIRINO
69286	ROCHLIN; EBESU
69287	SISK
69288	EMPTY
69289	EMPTY
69290	EMPTY
69291	LAYLAND
69292	NICOL
69293	KENYON
69294	PHILLIPSON; DORFMAN
69295	SCHNEEKLOTH
69296	EMPTY
69297	EMPTY
69298	EMPTY
69299	NICOLES
69300	NICOLET; SZCZESNY
69301	REWITZER
69302	REVIER; DOKE; CHITWOOD
69303	EMPTY
69304	ABOLAFIA; HAYMORE
69305	BERNACKI
69306	EMPTY
69307	CHERVIN; SEKERAK; CREACH
69308	SHIBAHARA
69309	ZUK
69310	SITA; SALAZER; BRACERO
69311	EMPTY
69312	HINNANT; FRANCES
69313	EMPTY
69314	EMPTY
69315	EMPTY
69316	EMPTY
69317	SITH; QUIRION
69318	PERLER; FRANCEY; FILTER
69319	EMPTY
69320	EMPTY
69321	EMPTY
69322	WAITHE
69323	NICESWANDER; QUENNEVILLE
69324	CREACY; SITO
69325	PERLEY
69326	WOLFERTZ; BRIHON; JENAYE
69327	EMPTY
69328	ULATOWSKI
69329	SITT; DOMIN
69330	DOMIO; SITU
69331	EMPTY
69332	GRATTELO; GNIEWEK
69333	KURALT
69334	DOLD; PENDELTON; PITCOCK
69335	ROWMAN; STENKAMP; SITZ; DOLE
69336	SCHWADRON
69337	EMPTY
69338	PUMMILL
69339	EMPTY
69340	BINDERUP
69341	EMPTY
69342	DOLL
69343	LONDRE; KRUMRINE
69344	EMPTY
69345	LOZON
69346	EMPTY
69347	EMPTY
69348	SCARPINO
69349	IACOBUCCI; DOLS
69350	VOGELSBERG
69351	EMPTY
69352	EMPTY
69353	MEGINNES
69354	EMPTY
69355	TRECARICHI; CICALA
69356	NESMITH
69357	TROJANOWSKI
69358	DELCAMPO
69359	CICALE
69360	TALLY
69361	EMPTY
69362	BOSSENBROEK
69363	CICALI
69364	FEAZELLE
69365	DESTRO
69366	DENOGEAN
69367	MCCORNACK; WHITELEY
69368	PRINTY; DOME; MEALS
69369	LEETCH; PRINTZ
69370	DELAMARE
69371	EMPTY
69372	RYLEE
69373	KNEESKERN
69374	LULEWICZ; MEALY
69375	FEHLINGER
69376	SIVA; LEHTONEN
69377	SPANNBAUER
69378	EMPTY
69379	EMPTY
69380	CALLIGARO; SUIHKONEN; GHARING
69381	DOPORTO
69382	EMPTY
69383	EMPTY
69384	EMPTY
69385	HAUBEN; FANGMANN; SHEERIN
69386	AYLING; DOMKE; RYLES
69387	EMPTY
69388	EMPTY
69389	HAUBER
69390	EMPTY
69391	FIRESTEIN
69392	RYLEY; HIEBERT
69393	EMPTY
69394	RUTTAN
69395	EMPTY
69396	FUNNYE; BADMAN; SCHEIDLER
69397	DONA
69398	MAGLAUGHLIN
69399	KURANT; AUGLIANO
69400	POMPLUN; WAGER
69401	DONE; FRANCHI; WAGES
69402	INFANTE
69403	GOOLESBY; DONG
69404	EMPTY
69405	EMPTY
69406	EMPTY
69407	EMPTY
69408	HANTULA; EFTHIMIOU
69409	LANNIER; CASALES; BURDESHAW
69410	WINDLER; DONN
69411	DONO
69412	EMPTY
69413	LECHLEIDNER; NICOLIA
69414	SILBERNAGEL
69415	EMPTY
69416	MILHOAN
69417	WINDLEY
69418	SCHNECK
69419	KRAUSER
69420	DILLING
69421	TUGGIE
69422	HINCE
69423	ADEYEMO; BULTMAN
69424	EMPTY
69425	HINCH
69426	PETTIBON; FRANCIA
69427	EMPTY
69428	ALSBERRY; ROPAC; HINCK
69429	HOLQUIN
69430	EMPTY
69431	EMPTY
69432	EMPTY
69433	EMPTY
69434	CORNACCHIO; STRYCKER; MEANS
69435	EMPTY
69436	EMPTY
69437	EMPTY
69438	EMPTY
69439	CREAGH
69440	ALPHONSE; MEANY
69441	DOOL; CACCAMO
69442	DOOM; SOLIMAN
69443	SHIBATA
69444	LOURIA; FRANCIS
69445	DOOP
69446	JANKINS; KUPFERER; PERLIN
69447	DOOR; BOUCHER
69448	EMPTY
69449	EMPTY
69450	ALPHONSO
69451	REINKING
69452	LIBENGOOD; TALOR
69453	KALISTA; ELISONDO
69454	BOUCHEY; WOLERY
69455	HINDE
69456	VANHAUEN; TRBOVICH
69457	EMPTY
69458	SIVAK
69459	SIVAL
69460	DILLION
69461	SIXT; SIVAN
69462	LOURIS
69463	BARRASA; LANDMAN
69464	HEINIGER
69465	EMPTY
69466	CITTADINI
69467	SHONES
69468	CASTELAN; DOPF
69469	HINDS
69470	BODREAU
69471	EMPTY
69472	SIVAY; CITTADINO
69473	AVEADO; WAGGY
69474	EMPTY
69475	EMPTY
69476	MANGIAPANE
69477	EMPTY
69478	DOPP
69479	SHEPPARD
69480	EMPTY
69481	EMPTY
69482	VORPAHL
69483	EMPTY
69484	ARDUINI
69485	MEGINNIS
69486	BALDUZZI; MCGAFFERTY
69487	WELCHEL
69488	BOURBON
69489	EMPTY
69490	EMPTY
69491	EMPTY
69492	PANONE; CRANKSHAW
69493	HEIDMANN; SAPERSTEIN; WELCHER
69494	EMPTY
69495	EMPTY
69496	FRANCKE; MAUGERI
69497	HOWTON
69498	EMPTY
69499	EMPTY
69500	EMPTY
69501	HINER
69502	HINES
69503	COLTEN
69504	ALTEMUS
69505	EMPTY
69506	GAUTNEY
69507	COLTER
69508	HINEY
69509	EMPTY
69510	EMPTY
69511	FRACTION
69512	NICOLELLA; CROSSAN
69513	EMPTY
69514	KARIMI; COLTEY
69515	BARRATT; LAFFOON
69516	WELLENSTEIN
69517	ROWBOTHAM; STALLMAN; FEATHERS
69518	WINKLEBLACK; HELTON
69519	EMPTY
69520	TUGGLE
69521	EMPTY
69522	EMPTY
69523	SZYNKOWICZ
69524	EMPTY
69525	EMPTY
69526	RUTTEN
69527	NOYOLA
69528	EMPTY
69529	SHONGO; DORA
69530	NICOLLS; JONASON; RUTTER
69531	EMPTY
69532	EMPTY
69533	DORE
69534	REVILS; DORF
69535	MAGLEY
69536	EMPTY
69537	EMPTY
69538	EMPTY
69539	EMPTY
69540	BENINTENDI; DORL
69541	ISABEL
69542	DORN
69543	DORO
69544	EMPTY
69545	DENOBLE; MCPHAUL
69546	DORR
69547	BILLIOTT
69548	MEARA; DORT
69549	SERBAN; EISON; IHRIG
69550	PRINZI
69551	IMUS; VUKELICH; DOMPE
69552	EMPTY
69553	BAUMEISTER; DORY
69554	SHERBO
69555	EMPTY
69556	INTRABARTOLO; HENAIRE; WILCUTT
69557	KARINS
69558	ASSANTE
69559	BOORMAN
69560	EMPTY
69561	WOROBEL; EMRICH
69562	EMPTY
69563	ORSCHELN
69564	DORIAN; EMRICK
69565	LAGESSE; NYSETH
69566	DOSE; BOUCHIE; MEARS
69567	VILLANE; SCHILLACI
69568	EMPTY
69569	DOSH
69570	KURASZ; CANCINO
69571	VILLANI
69572	EMPTY
69573	REICHHARDT
69574	CLAUCHERTY
69575	ROPER
69576	ZABBO; ROPES
69577	YAROSH; VILLANO
69578	EMPTY
69579	EMPTY
69580	BEMBERRY; DOSS
69581	DOST
69582	WHITACKER
69583	EMPTY
69584	EMPTY
69585	MORLOCK; MEASE
69586	LONERGAN
69587	EMPTY
69588	KUHENS; TAVIRA; ALBANEZ
69589	OFFENBACKER
69590	BUERSTATTE
69591	EMPTY
69592	EMPTY
69593	EMPTY
69594	FABRIZI; MATTHEES; MELENDES
69595	EMPTY
69596	ELBAZ
69597	SIVER
69598	MCLERRAN; SKOCZYLAS
69599	BEHLMER
69600	EMPTY
69601	KINAHAN; MELENDEZ
69602	ARGUDIN
69603	GEVEDON
69604	KAGIMOTO; LEGHORN
69605	NAWDA
69606	EMPTY
69607	MERVYN; BUITRON
69608	MOMINEE
69609	DOTO; ARAKI; DROUIN
69610	EMPTY
69611	EMPTY
69612	EMPTY
69613	IHRKE
69614	EMPTY
69615	EMPTY
69616	TUSSEY
69617	EMPTY
69618	KABABIK; WAGLE
69619	DOTY
69620	PANORA
69621	MEATH
69622	EMPTY
69623	EMPTY
69624	DORICH; WOOTERS; TALTY
69625	PACKWOOD
69626	DELGER; ARENALES
69627	EMPTY
69628	EMPTY
69629	DOUB
69630	EMPTY
69631	DUROSEAU; DOUD
69632	PIOTROWSKI
69633	HINDERS; BRUTON
69634	EMPTY
69635	VERDERBER; CRYAN
69636	FRANCOM
69637	BRACETTY; EVANGELISTA
69638	GREGSTON
69639	CRYAR
69640	SHADDEN
69641	EMPTY
69642	WIGREN
69643	EMPTY
69644	JANNUSCH; CROSSEN
69645	CHARISSE; LUPACCHINO
69646	EMPTY
69647	HAPPNEY; SHONKA
69648	CROSSER
69649	EMPTY
69650	EMPTY
69651	EMPTY
69652	EMPTY
69653	PERLOW
69654	KEGLER
69655	EMPTY
69656	ORDAL; SHERER
69657	MAGLIO; EBERHARDT
69658	LADOUCE; WHITMAN
69659	NOWLAND; BENITES
69660	SATERFIELD
69661	KEGLEY
69662	EMPTY
69663	KLEINFELD; ORDAS
69664	AWENDER; CELENZA; VANSTEENBURG
69665	GELEN; DOVE
69666	BENITEZ
69667	EMPTY
69668	EMPTY
69669	EMPTY
69670	ORDAZ; MEAUX
69671	ZABEK; DREYER
69672	ZABEL
69673	LARTIGUE
69674	RIESTER; JENNESS
69675	EMPTY
69676	TRISDALE
69677	POITER
69678	MELESKI
69679	EMPTY
69680	EMPTY
69681	HADIARIS
69682	LANGEHENNIG; PYRDUM
69683	SPIEKER
69684	EMPTY
69685	EMPTY
69686	HINKE
69687	SPIERLING; SPILLERS
69688	LINEGAR; HAMPSON
69689	VANBERGEN
69690	TALVY
69691	EMPTY
69692	BORBRIDGE
69693	EMPTY
69694	RESTREPO; BARRAZA
69695	WHITELOW; LANNING
69696	SHERFY
69697	MCCLAIM; DOWD
69698	VILLARD; DOWE; MCCLAIN
69699	GELFO
69700	REIHING; HINKS; ARANA
69701	WASSERMANN
69702	MCCLAIR
69703	LOZZI; VILLARI; ARAND
69704	EMPTY
69705	EMPTY
69706	DEBENEDICTIS
69707	RIESGRAF; DOWN
69708	SOMMONS; JENNETT
69709	EMPTY
69710	EMPTY
69711	PARTIBLE
69712	SIVIA
69713	EMPTY
69714	REVIRA; ARANO; SIVIC
69715	EMPTY
69716	SIVIE; SCHNELL
69717	EMPTY
69718	BLISKE
69719	ARANT
69720	EMPTY
69721	EMPTY
69722	SIVIK; STEINHORST
69723	GUEITS
69724	EMPTY
69725	HOMSHER; HARSTON
69726	WAGON; MATTHEIS
69727	DUBIANSKY
69728	EMPTY
69729	EMPTY
69730	EMPTY
69731	EMPTY
69732	CITARELLA; RULIFFSON
69733	EMPTY
69734	TORRILLO
69735	BRACAMONTES; TIEMAN
69736	EMPTY
69737	EMPTY
69738	EMPTY
69739	EMPTY
69740	SKOIEN
69741	EMPTY
69742	EMPTY
69743	EMPTY
69744	EMPTY
69745	WATCHER
69746	CHRISTESCU
69747	EMPTY
69748	TITTERNESS; MCCLERKIN
69749	EMPTY
69750	AMSTRONG; DUESENBERG; MOURNING
69751	EMPTY
69752	KANELOS; BILGER
69753	SASHINGTON; JAEGER
69754	SPILLETT; DOHMAN
69755	EMPTY
69756	ROPKA
69757	EMPTY
69758	RETEK; NIEDZWIECKI
69759	EMPTY
69760	EMPTY
69761	VILLATA
69762	KOWALOWSKI; GIGUERE
69763	CISKOWSKI; GILDNER
69764	FITHIAN
69765	KAUFUSI
69766	EMPTY
69767	EMPTY
69768	EMPTY
69769	EMPTY
69770	SELITTO
69771	LOCKYER; CRYER
69772	EMPTY
69773	CHEVARIE
69774	EMPTY
69775	PRIBISH
69776	SHERIF; CROSSIN; DIPALMA
69777	EMPTY
69778	EMPTY
69779	EMPTY
69780	WAGENAAR
69781	GORMLEY
69782	LUMBLEY; SHADDIX
69783	MAMMOCCIO
69784	BLOMSTRAND
69785	EMPTY
69786	PHILMAN
69787	EMPTY
69788	EMPTY
69789	EMPTY
69790	EHELER; LANDEROS
69791	GRASMUCK; STRUTHERS
69792	EMPTY
69793	EMPTY
69794	ASHKETTLE; KOPCZYK; WHITMER
69795	EMPTY
69796	CABUGOS
69797	TUKUAFA; FAIRLESS
69798	EMPTY
69799	WESTWATER
69800	BENEDETTI
69801	EMPTY
69802	SCHNEBLY
69803	ZABIK
69804	EMPTY
69805	MANZAY; CHRISTESEN
69806	BENEDETTO
69807	EMPTY
69808	EMPTY
69809	EMPTY
69810	EMPTY
69811	EMPTY
69812	EMPTY
69813	AURICH
69814	LIPINSKI
69815	MCDERMITT; CHARPENTIER
69816	EMPTY
69817	ZANESKI
69818	BUDESA
69819	CREARY; SCHEERER
69820	BRAUNWARTH; CASTRATARO
69821	VOSQUEZ; GILBERTSON
69822	EMPTY
69823	SKIDGEL; HURLES
69824	EMPTY
69825	EMPTY
69826	CASTELLI
69827	MANSBRIDGE
69828	EMPTY
69829	EBRANI; HURLEY
69830	LIPINSKY
69831	ROXBERRY
69832	CREASE; PEAGLER; CASTELLO
69833	FAJEN; FIELDING; COLTON
69834	EMPTY
69835	HETRICK
69836	CASTELLS; BRUTUS
69837	EMPTY
69838	EMPTY
69839	GYURKO; ELBIE; PRUDDEN
69840	EMPTY
69841	MCCLAMY
69842	SCHNEPF
69843	EMPTY
69844	EMPTY
69845	EMPTY
69846	GOETHE
69847	STOTHARD; STROEDE; CROTHERS
69848	EMPTY
69849	EMPTY
69850	SHARPLES
69851	EMPTY
69852	CREASY
69853	MIHLFELD; ANDUJO
69854	SODERBLOM; MCCLANE
69855	EMPTY
69856	SHARPLEY
69857	EMPTY
69858	MATESIC
69859	ZABKA
69860	RICULFY; CLAYBON; MALANDER; ASKWITH
69861	PAPAGNI
69862	EMPTY
69863	STOTHART
69864	RUEZGA
69865	EMPTY
69866	EMPTY
69867	FENCHEL
69868	KRAUSSE; CREATH
69869	EMPTY
69870	EMPTY
69871	EMPTY
69872	EMPTY
69873	BERTOTTI
69874	SHERLE
69875	EMPTY
69876	EMPTY
69877	EMPTY
69878	EMPTY
69879	EMPTY
69880	VANDERBOOM; BIESCHKE; DUENWALD; GUADIANA
69881	EMPTY
69882	ZONKER
69883	EMPTY
69884	BHARDWAJ
69885	EMPTY
69886	EMPTY
69887	GELLE
69888	VAGLIARDO
69889	EMPTY
69890	EMPTY
69891	MCCOTTER
69892	NAYMAN
69893	EMPTY
69894	NAGARAJAN
69895	TREVARTHEN
69896	FERRARINI; ZABLE; HAUBERT
69897	EMPTY
69898	ARATA
69899	EMPTY
69900	PAULAUSKAS; PODVIN
69901	EMPTY
69902	NAMAKA
69903	EMPTY
69904	WASINGER; MCELYEA; HARRINGTON
69905	EMPTY
69906	EMPTY
69907	EMPTY
69908	EMPTY
69909	PRIODE; VANDERGRAPH
69910	EMPTY
69911	DEIBERT
69912	MALLINAK; ARATO; MCMAIN; GUENETTE
69913	ZAJICEK
69914	EMPTY
69915	SLONAKER
69916	EMPTY
69917	EMPTY
69918	SHAPOURI; MCDUFFEE; FUGATE
69919	EMPTY
69920	DRULLARD; LAFUZE
69921	EMPTY
69922	RAVENCRAFT
69923	EMPTY
69924	NOLLETTE
69925	THAMANN
69926	EMPTY
69927	MCGLOCKLIN; PHANORD; ZAPALAC
69928	EMPTY
69929	EMPTY
69930	DROUSE; BERGSTEN; MANZER; BREEDING
69931	NOGALES; HINKSON
69932	NIDAY
69933	FUGATT
69934	PETRICONE; TRICKEL
69935	VANWAGONER
69936	EMPTY
69937	EMPTY
69938	MCDUFFEY
69939	EMPTY
69940	EMPTY
69941	EMPTY
69942	CRISOSTOMO; TORTORA; CROSSNO
69943	EMPTY
69944	EMPTY
69945	HUDNELL
69946	RETKA
69947	SHAPPEN; TRICKEY
69948	EMPTY
69949	FRANKENBERRY
69950	GIANCARLO; VIDLER
69951	EMPTY
69952	EMPTY
69953	NEYHART
69954	EMPTY
69955	BILINSKI; COLLUMS; FARNELL
69956	ARAUZ
69957	TASHJIAN; GALLIVAN
69958	EMPTY
69959	BERRONG
69960	EMPTY
69961	EMPTY
69962	SHONTS
69963	EMPTY
69964	EMPTY
69965	GITTINGER
69966	CAVAGNA
69967	EMPTY
69968	ARAVE; KINNAMAN; RAFAEL
69969	FERTAL; FOGLER; SHONTZ
69970	EMPTY
69971	EMPTY
69972	SHEROD
69973	EMPTY
69974	CROSSON; LEATHERMAN
69975	JOHNICO; HARTEL
69976	EMPTY
69977	SHARPLIN; SAUSER; HARTEN; MILHORN
69978	EMPTY
69979	EMPTY
69980	SHADDOX
69981	HARTER
69982	EMPTY
69983	LEITHAUSER; PIPPENGER
69984	SKYERS
69985	FEHRMAN; MCCLARD
69986	DORING
69987	BRENSINGER; LUKASKIEWICZ
69988	EMPTY
69989	EMPTY
69990	PHOTHIRATH; BOUTROS
69991	SCHUFFERT; SHEROW; KUETHER
69992	EMPTY
69993	EMPTY
69994	TIMCHAK
69995	TYLWALK
69996	SNODDY
69997	EMPTY
69998	EMPTY
69999	FIEGEL
70000	EMPTY
70001	KIILI; MANOZCA; BRAMBLE
70002	EMPTY
70003	ENERSON
70004	HINTZ
70005	EMPTY
70006	VANDERSLOOT; MCCLARY
70007	STREICH
70008	EMPTY
70009	SEGUNDO
70010	EMPTY
70011	YAGOUDAEF
70012	WEATHERSBY
70013	EMPTY
70014	EMPTY
70015	EMPTY
