Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
84811	HEKTNER
84812	DUMENY; SLATTEN; HOLLINGSHEAD
84813	EMPTY
84814	WARTERS; BODDIE
84815	WALDOCH
84816	NOHEL; SLATTER
84817	BAGU; DOUGHTIE; KLIMA
84818	KAPSALIS; WALDOCK
84819	SHINGLER; KLEINER
84820	SHINGLES
84821	OESTMANN; HECK
84822	EMPTY
84823	EMPTY
84824	EMPTY
84825	EMPTY
84826	EMPTY
84827	EMPTY
84828	EMPTY
84829	KAAUA; ENGELMANN
84830	HECT
84831	KLIMO; MCLYMAN; PRESCOD
84832	EMPTY
84833	PHIPPIN; DUHART
84834	KOBYLSKI; RECEK
84835	DANIELLE
84836	EMPTY
84837	MATTSEN
84838	KOKKO; BREACH
84839	EMPTY
84840	EMPTY
84841	CAGE
84842	EMPTY
84843	LULEWICZ
84844	AARONS
84845	DANIELLO; GANAWAY
84846	EMPTY
84847	PELIS
84848	MATTSEY; SUOMELA
84849	CLOUGHER
84850	EMPTY
84851	LANGRUM; KILKENNY
84852	EMPTY
84853	KRAJCER; COLATRUGLIO
84854	WORDLAW
84855	SCHLEIG
84856	STRATFORD
84857	GANTZLER; MORALE
84858	EMPTY
84859	EMPTY
84860	SHOLTY; MULKEY; WAGONER
84861	HURME
84862	SCHLEIN
84863	EMPTY
84864	DANIELSEN
84865	EMPTY
84866	TAKASHIMA
84867	SCHLEIS
84868	EMPTY
84869	TAGLAUER
84870	STITTGEN
84871	JANGULA
84872	DELLASANTA; OLORES
84873	EMPTY
84874	MATUSEK
84875	BROOKIE
84876	SIKAT
84877	EMPTY
84878	RIECH
84879	TAKER; HANEMANN; RAYSON
84880	BONJORNO; KLAUSER; TAKES; SCHRIER; CHIDESTER
84881	IRIGOYEN; DAGE; RIECK
84882	ZAHNEN
84883	LANGGOOD; WAHPEKECHE; DAGG; RAYSOR; LUSSIER
84884	STRUCHEN
84885	EMPTY
84886	FAISCA; DIFFEE; ZAHNER
84887	EMPTY
84888	ONLEY
84889	IRR
84890	TORNQUIST
84891	DAGO
84892	JACKON; JAQUES
84893	JAQUET; STROMAIN
84894	EMPTY
84895	EMPTY
84896	GARRATT
84897	PORCH
84898	JECH
84899	JAQUEZ
84900	EMPTY
84901	JECK; MANLIGUIS; KEOMUANGTAI
84902	FRANCESCONE
84903	EMPTY
84904	RABADAN; PORCO
84905	EMPTY
84906	FRANCESCONI; DIFFEY
84907	EMPTY
84908	MINARIK
84909	ANTONACCIO
84910	WHALAN
84911	EMPTY
84912	EMPTY
84913	EMPTY
84914	EMPTY
84915	RAFTERY
84916	RISSER
84917	EMPTY
84918	EMPTY
84919	LABEAN
84920	EMPTY
84921	DETORRES; MARTINEAU; JOSEPH
84922	TYSSENS
84923	AHLSTEDT; NESSLEIN; TEJEDA
84924	HOCKENBERRY
84925	EMPTY
84926	LABEAU; KOCIAN
84927	SCHEAFFER; SEGEE; LIKOS; DUNSTON
84928	OOLEY
84929	EMPTY
84930	EMPTY
84931	ABKEMEIER; MILLNER
84932	MAMMEN
84933	LAJAUNIE; KIMBEL
84934	PHONHARATH; SEGEL
84935	DARWICH; CUMBEE
84936	SLAWTER
84937	TREIBER
84938	EMPTY
84939	KIMBER
84940	SHICK; SEGER
84941	EAGY; SKRINE; KECK
84942	EMPTY
84943	EMPTY
84944	HAPEMAN; HAZLEGROVE; REAGH
84945	EMPTY
84946	EMPTY
84947	EMPTY
84948	KUWANA; KNAVEL; CUMBER; POLIMENI
84949	GOLDYN; ARREAGA
84950	MECHEM
84951	EMPTY
84952	EMPTY
84953	DUKART
84954	EMPTY
84955	ZEEMAN; MILBRADT
84956	EMPTY
84957	EMPTY
84958	STEPHSON; TRAWICK
84959	EMPTY
84960	EMPTY
84961	EMPTY
84962	EMPTY
84963	FAGG
84964	EMPTY
84965	GEHRLEIN
84966	EMPTY
84967	EMPTY
84968	EMPTY
84969	FEHRIBACH
84970	EMPTY
84971	FAGO
84972	ARNESON
84973	CANEDO; DEARMOND
84974	ARKO; STIFFLER
84975	DRIESBACH; JOCOY; HOLST
84976	MCGAFFEE
84977	WONDRA; BORTNER
84978	STIGERS; CHAVIANO; LECH
84979	HOMCHICK
84980	LASSLEY
84981	MHOON; LECK
84982	DERUYTER
84983	RASMUS; CANEDY
84984	EIFERT
84985	OKOJIE
84986	IANNUCCI
84987	ARCHULETA
84988	STEINHAUS
84989	EMPTY
84990	SPIEGLE; STEENBURG
84991	OGAN
84992	EMPTY
84993	CHUMLEY
84994	CONGLETON
84995	LECY
84996	MCGAFFEY; WALSHE; OGAS
84997	EMPTY
84998	EMPTY
84999	EMPTY
85000	MONTOGOMERY
85001	GAGE
85002	EMPTY
85003	GAGG; OGAZ; VREELAND; CLEMMER
85004	EMPTY
85005	POPEC; CHRISTLER
85006	LADEAU; SEARCEY; SABBAGH
85007	DARAKJIAN
85008	PIPKINS
85009	ROGAL
85010	CLEMMEY; KOETTING
85011	GAGO; ROGAN
85012	CHRISTLEY; LARISON
85013	POPEK
85014	EMPTY
85015	HICKENBOTTOM
85016	SLAYTER; ROGAS
85017	KEAFFABER
85018	LASASSO; MECH; WESTBERRY
85019	LISENA
85020	POPER
85021	SITTLOH; MECK
85022	LUTTMER
85023	EMPTY
85024	EMPTY
85025	GOODKIN
85026	EMPTY
85027	CHOPTON; FRACASSA; HALLENBECK
85028	EMPTY
85029	EMPTY
85030	VANTUYL; KEARBEY; TURNBAUGH; GOUDREAU
85031	EMPTY
85032	ROTHMANN; DUMARS
85033	EMPTY
85034	EMPTY
85035	HEMBRE; GASSETT
85036	MOSKO
85037	HAGA
85038	EMPTY
85039	EMPTY
85040	EMPTY
85041	ICARDO; FRACASSO; HAGE; BOOHER
85042	LUEBBE
85043	MCCOLLOCH; HAGG
85044	EMPTY
85045	EMPTY
85046	EMPTY
85047	EMPTY
85048	LINARD
85049	CORINGTON
85050	EMPTY
85051	EMPTY
85052	EMPTY
85053	DOUYETTE
85054	EMPTY
85055	HEMBRY
85056	FREUDENBERG
85057	EMPTY
85058	NECH
85059	BOBSON; REINWALD
85060	VANVLIET
85061	MONTANARI; SALVAS; HAGY
85062	HENANDEZ; BOULAY
85063	EMPTY
85064	VOJTKO
85065	EMPTY
85066	EMPTY
85067	LINDERSMITH; IWAMI; MONTANARO
85068	HETCHER
85069	EMPTY
85070	RIDGILL; VASEK; WHELAN
85071	EMPTY
85072	EMPTY
85073	EMPTY
85074	EMPTY
85075	BAADE
85076	TURCIO; SCHWIEN
85077	KLINES
85078	SALAAM
85079	SAVKA
85080	SCHWIER; SHULTE
85081	RUSBOLDT; OSLER
85082	EMPTY
85083	EMPTY
85084	VASEY
85085	EMPTY
85086	DORMINEY; STICKLAND
85087	LINDSEY
85088	OSLEY
85089	EMPTY
85090	MCLUEN; MELLAS
85091	OBERGFELL
85092	EMPTY
85093	SAVKO
85094	SLICE; TORGERSEN; SIGEL; SHULTS; WILKINSON
85095	EMPTY
85096	DESIGA
85097	SCHWIMMER
85098	EVA
85099	CHECKETT; TIMBLIN
85100	SLICK
85101	SHULTZ
85102	EVE
85103	EMPTY
85104	EMPTY
85105	EMPTY
85106	EMPTY
85107	EMPTY
85108	SOKAL; TARLTON
85109	CAPEZZUTO; BERNTSEN; ARRIAGA
85110	EMPTY
85111	EMPTY
85112	PERERIA
85113	EMPTY
85114	FIORICA
85115	EMPTY
85116	EMPTY
85117	EMPTY
85118	EMPTY
85119	SAMAAN
85120	DEAVILLE
85121	HIERRO; BOLENDER
85122	EMPTY
85123	EMPTY
85124	ERKE
85125	EMPTY
85126	GARALA; WAYCHOWSKY; DENEKE
85127	EMPTY
85128	OTLEY
85129	SERRAND
85130	KHAUV
85131	GEOFFREY; PECA; BOWLAN; JAGO
85132	EMPTY
85133	SCHOFELL; LIPARI
85134	SZCZEPKOWSKI; PURCE
85135	WALLOCH; REISDORF
85136	EMPTY
85137	MORIMOTO; WELSCH
85138	RICKELS; PECH; CANNADAY
85139	EMPTY
85140	SERRANO
85141	PECK
85142	TRICHELL; MUNGIA
85143	NAMUR; BOLDIN
85144	EMPTY
85145	SERRANT; PECO
85146	EMPTY
85147	EMPTY
85148	LIONBERGER
85149	EMPTY
85150	WAKEFORD
85151	BLASENHAUER; HALONEN; SCHARDEIN
85152	MASTERTON
85153	EMPTY
85154	BELLINGTIER; RERKO; FRIESENHAHN
85155	MUNGIN
85156	FEBLES
85157	EMPTY
85158	NASSERI
85159	ZUFELT
85160	VANPOUCKE
85161	MARKSBERRY
85162	YANAI; OBRECHT
85163	EMPTY
85164	HANSBERRY
85165	EMPTY
85166	EMPTY
85167	YANAN
85168	EMPTY
85169	EMPTY
85170	EMPTY
85171	EISBACH; LAUSTER
85172	BUCKEL
85173	EMPTY
85174	EMPTY
85175	LIOTTA
85176	CORNFIELD
85177	GANIBAN
85178	BUCKER; MITCHAM
85179	MITCHAN; SCHARPMAN; BOESON
85180	EMPTY
85181	KAGY
85182	GWYNES
85183	EMPTY
85184	CHICHARELLO
85185	BUCKEY
85186	SHEILDS
85187	HILAND
85188	EMPTY
85189	EMPTY
85190	ANOE
85191	EMPTY
85192	EMPTY
85193	CHURLEY; WASILEWSKI
85194	EMPTY
85195	EMPTY
85196	EMPTY
85197	WEDGWORTH; CHILDERS
85198	EMPTY
85199	ANON
85200	HULSE
85201	LAGE; AMENDOLA
85202	BOSHES
85203	KREISEL
85204	ANOS; BOULAIS
85205	EMPTY
85206	EMPTY
85207	STROBL
85208	PIPPINS
85209	KREISER
85210	EMPTY
85211	LAGO; BOYLAN
85212	CHICKERING
85213	EMPTY
85214	EMPTY
85215	HULST
85216	EMPTY
85217	TOMKIEWICZ
85218	RECH; MEFFORD
85219	EMPTY
85220	EMPTY
85221	MAXEDON; RECK
85222	BLANKSCHAN
85223	EILERS
85224	RANOS; EILERT
85225	LARIOSA; EMBURY
85226	EMPTY
85227	DESIMONE
85228	EMPTY
85229	VANARTSDALEN
85230	EMPTY
85231	LANKSTER; DESIMONI
85232	EMPTY
85233	EMPTY
85234	EMPTY
85235	MACKELL; ZELMAN; FEDLER
85236	EMPTY
85237	MAGA
85238	BROACH
85239	ZELMAR
85240	EMPTY
85241	MAGE; REUSSER
85242	CARNOHAN; POLIN
85243	MAGG; UGAZ; MCINALLY; POLIO
85244	VESEY; COULSON
85245	ARVESEN; STEELE
85246	KRIEGSHAUSER
85247	EMPTY
85248	MUMBOWER; POLIT
85249	EMPTY
85250	EMPTY
85251	MILTNER; MAGO
85252	EMPTY
85253	PABST
85254	SEIDNER; SPICE
85255	BEADY; HARTZO
85256	LEVERENZ
85257	EMPTY
85258	EMPTY
85259	FITZMAURICE; QUACH
85260	EMPTY
85261	SEAMEN
85262	MUSKA
85263	EIMERS; HOLLINGSWORTH
85264	SJAARDA
85265	RIEXINGER; STEELY
85266	HARTGRAVES; MUSKE
85267	EMPTY
85268	ISSACS; FILIPPELLI
85269	EMPTY
85270	EMPTY
85271	EMPTY
85272	EMPTY
85273	EMPTY
85274	FILIPPELLO
85275	FEELER
85276	EMPTY
85277	EMPTY
85278	EMPTY
85279	BIXBY; WAUGH
85280	OHNSTAD; KNAPKE
85281	HOUGLAND
85282	FEELEY
85283	NAGG
85284	EMPTY
85285	PERDZOCK; YOSHINA
85286	EMPTY
85287	STOECKLIN; KLAUS
85288	OXLEY
85289	SHUPTRINE
85290	KNAPKO
85291	KOLIAS
85292	EMPTY
85293	VONBRAUNSBERG
85294	EMPTY
85295	EMPTY
85296	EMPTY
85297	EMPTY
85298	WICKHAM
85299	YOSHINO
85300	SERVANO
85301	SARVAS; SCHWEIM; CUTSFORTH; NAGY
85302	BLANKLEY; MURGIA; SCHWEIN
85303	EMPTY
85304	EMPTY
85305	SERVANT
85306	EMPTY
85307	EMPTY
85308	EMPTY
85309	EMPTY
85310	GROOMBRIDGE
85311	EMPTY
85312	EMPTY
85313	MIDTHUN
85314	EMPTY
85315	EMPTY
85316	EMPTY
85317	STRICKLAND
85318	EMPTY
85319	EMPTY
85320	SULENTIC
85321	STACHURSKI; OYLER
85322	EMPTY
85323	EMPTY
85324	EMPTY
85325	MERLAN
85326	EMPTY
85327	DOERFLER; SOLURI; SCHRAMM
85328	DEARMITT
85329	EMPTY
85330	EMPTY
85331	HONHART
85332	EMPTY
85333	BERRONES
85334	SCACHETTE; BROTEN
85335	EMPTY
85336	WHITLINGUM
85337	JELLIS
85338	KETRON
85339	LABRIE
85340	EMPTY
85341	BALDONADO; SCHEEL
85342	VANACORE
85343	CONDELLO
85344	STRAIGHT
85345	ALTSHULER; MCGEEVER
85346	HEPPERLY
85347	SCHEER
85348	EMPTY
85349	EMPTY
85350	KNAUB
85351	EMPTY
85352	EMPTY
85353	HANOVER
85354	KNAUF
85355	SHAHAN
85356	FEGLES; GREENHILL; KELLUM
85357	PAGA; DOBIES
85358	EMPTY
85359	WEBER
85360	EMPTY
85361	RUECK; PAGE
85362	FEGLEY
85363	SOMERVILLE
85364	ENOS
85365	ASELAGE
85366	DOHMAN
85367	KNAUS
85368	OZLEY; SCEE
85369	VITOLAS
85370	MACROWSKI
85371	PAGO
85372	EMPTY
85373	FOSDICK
85374	EMPTY
85375	LOSSIUS; KISSIK
85376	EMPTY
85377	EMPTY
85378	HORNSHAW; GORENFLO; ECKSTROM; AHMANN
85379	EMPTY
85380	CIARAMITARO; KLEIDON
85381	EMPTY
85382	EMPTY
85383	BORDIN
85384	FERAMISCO; SUSMILCH
85385	SHAMILY; CADELINA
85386	LAGERQUIST; SHAKE
85387	CRANSHAW
85388	EMPTY
85389	FICKAS
85390	MINUCCI
85391	COBETTO; VISEL
85392	EMPTY
85393	EMPTY
85394	EMPTY
85395	WASIK; REDDELL
85396	STUNKARD
85397	VISER
85398	EMPTY
85399	ADDERLEY
85400	CULLIGAN
85401	EMPTY
85402	GRUENBERG; RACKHAM; AIKENS
85403	EMPTY
85404	EMPTY
85405	LICHTMAN
85406	COCKING; ZAUNER
85407	EMPTY
85408	EMPTY
85409	HADVAB
85410	SETTING
85411	LUKOW; STARGHILL
85412	MACRUM; MEASOM; LARSSON; HOEFLE
85413	MEASON; CRUZADO
85414	STARGELL; STICE
85415	EMPTY
85416	WRYALS; RUDISILL
85417	STICH
85418	SETTINO; VARESCHI
85419	EMPTY
85420	KULIGOWSKI; STICK; PYPER; MOUNTS
85421	WECK; FINCHUM
85422	ANDRACHAK
85423	EMPTY
85424	GHANAYEM; KLEFFNER
85425	SEEMER; STIELY; DOWLESS; NEHRING; OTIS
85426	ZERAN
85427	EMPTY
85428	EMPTY
85429	DEIDA
85430	YODERS
85431	EMPTY
85432	OTIZ
85433	EMPTY
85434	EMPTY
85435	PIPPERT; FEILER
85436	DODIER
85437	KILMON
85438	BERHE; BRINKS; HIRANO
85439	EMPTY
85440	CERANSKI; ESBENSHADE
85441	COLONNESE; OAKESON
85442	BUCHTEL; RINGDAHL
85443	KOPIAK
85444	EMPTY
85445	EMPTY
85446	EMPTY
85447	EMPTY
85448	CROWERS
85449	EMPTY
85450	CHEDA
85451	RAGO
85452	EMPTY
85453	EMPTY
85454	EMPTY
85455	EMPTY
85456	MENDIETA; MALCOM
85457	DITTEMORE
85458	WERBELOW
85459	DZIEGIELEWSKI; PALOUKOS
85460	EMPTY
85461	SKYERS; KALTHOFF; ODOWD
85462	EMPTY
85463	HELMCAMP
85464	EMPTY
85465	EMPTY
85466	CYPRET
85467	HENNEBERRY; HALVORSON
85468	KRIENER
85469	EMPTY
85470	EMPTY
85471	SNOOTS; MINSHALL
85472	EMPTY
85473	EMPTY
85474	NEIKIRK
85475	EMPTY
85476	EMPTY
85477	EMPTY
85478	EMPTY
85479	BOGOSH
85480	EMPTY
85481	MERANDA; SAGE
85482	EMPTY
85483	MORAVEC
85484	COURSON
85485	HNOT; SAGI
85486	WIGLEY
85487	PULIS
85488	EMPTY
85489	EMPTY
85490	MCCALEBB; AIHARA
85491	BUCZKO; SAGO; MORAVEK
85492	EMPTY
85493	CHILDS
85494	SAVIOLA
85495	MERANDO
85496	ZANER
85497	ZANES
85498	EMPTY
85499	CAOAGDAN
85500	GABBY
85501	YECK
85502	ERDELT; AARESTAD
85503	BOUDIN; SOHRABI; SHEHAB
85504	EISERT
85505	EMPTY
85506	INOA
85507	VORHEES
85508	DAEHN; KOLENDA
85509	EMPTY
85510	EMPTY
85511	BLADA; KUBOUSHEK
85512	MARCHALL; CUBILLO
85513	MALDANADO
85514	ELIOTT
85515	BLADE; SHEHAN
85516	WIENBERG
85517	EMPTY
85518	EMPTY
85519	CANDLISH
85520	EMPTY
85521	EMPTY
85522	EMPTY
85523	CANNATELLA; TAGG; PATERSON
85524	EMPTY
85525	CARTRIGHT
85526	DOLMAN
85527	KRAUS
85528	KRAUT
85529	STARTT; MCCAFFERY
85530	BLADT; GEHRETT
85531	EMPTY
85532	EMPTY
85533	EMPTY
85534	EMPTY
85535	BLADY; TAGS; STARTZ
85536	EMPTY
85537	EMPTY
85538	JASKOT; ZECH
85539	BONSON
85540	KARNOPP; SWICK
85541	ZECK; NEMETH
85542	MANCOS; PENADO
85543	MALACHI
85544	EMPTY
85545	JOHNIKINS
85546	EMPTY
85547	RYLAARSDAM
85548	EMPTY
85549	SOCIA
85550	EMPTY
85551	BUGGIE
85552	NEMETS; SAUDERS
85553	SGROI
85554	DELETTRE; LAMONTAGNA
85555	VRBAS; FELLER
85556	FRUEHAUF
85557	FAHRLANDER
85558	LAMONTAGNE
85559	GORDINIER; NEMETZ
85560	KIMBELL
85561	EMPTY
85562	EMPTY
85563	EMPTY
85564	EMPTY
85565	OGILVIE
85566	LAREAU
85567	GRUMBLING
85568	GALSTIAN; KALFAYAN; KITZEROW
85569	GARNTO; KONZEN; SCHAIN
85570	GRANSTAFF
85571	MACDONELL
85572	ARNTSON; CORSAUT
85573	BRAKSTAD
85574	EMPTY
85575	EMPTY
85576	EMPTY
85577	EMPTY
85578	MALANDRUCCOLO; STIVERS
85579	EMPTY
85580	EMPTY
85581	SHEFFIELD
85582	GERBINO
85583	HERMOSURA; ARMWOOD
85584	EMPTY
85585	LARROSA; ZAWADZKI; GRUENEWALD; SHADER
85586	ESOIMEME
85587	EMPTY
85588	EMPTY
85589	OLLOQUI; DREESMAN
85590	GAUDY; TURNBOUGH
85591	GRABLER
85592	EMPTY
85593	TROJACEK
85594	SCANNELL
85595	EMPTY
85596	EMPTY
85597	EMPTY
85598	EMPTY
85599	NUSOM
85600	MESHEW
85601	KNOP
85602	EMPTY
85603	CARLE; GARDNER
85604	MENDIA
85605	CHUA
85606	EMPTY
85607	CHUC; CARLI; RHEAUME
85608	EMPTY
85609	NAPIHAA; KNOX
85610	KNOY; CARLL
85611	SIMONDS
85612	CHUH
85613	KOKOCINSKI; CHUI; CARLO
85614	EMPTY
85615	PIETRAS
85616	VAGT; WESTERHOLD; SCHREIBER
85617	CHUM; CARLS
85618	BUNKER; CHUN
85619	EMPTY
85620	EMPTY
85621	VILLERREAL
85622	EMPTY
85623	EMPTY
85624	EMPTY
85625	WESTERHOLM
85626	DIFILLIPPO
85627	EMPTY
85628	EMPTY
85629	DEVEREUX
85630	KLOPPENBURG
85631	VARANDA; VANALSTINE
85632	EMPTY
85633	EMPTY
85634	EMPTY
85635	EMPTY
85636	EMPTY
85637	HATHORNE; ZOMORODI
85638	SIRON
85639	EMPTY
85640	BENINATI; SAUREL
85641	WAGE; MERENDA
85642	SAULINO; OSBON; FENLEY
85643	SALAZAK; NOTHSTINE; WAGG
85644	CHANANIE
85645	EMPTY
85646	SALAZAN; BENINATO; LOLAGNE; SAURER
85647	EMPTY
85648	MCGAFFERTY; SAURET; SETTERS
85649	EMPTY
85650	SALAZAR
85651	ZUROWSKI
85652	EMPTY
85653	SAUREY
85654	SATERFIELD; GERDING; SAUREZ
85655	BOADY; ZACCARIA
85656	DICKUN; ZENER; SALUM
85657	EMPTY
85658	EMPTY
85659	EMPTY
85660	EMPTY
85661	DICKUS; WAGY; WITHINGTON; TRIGG
85662	SALUS; BORRUSO
85663	BEILMAN
85664	SCHEBLER
85665	SEEFRIED
85666	LONDRE; BLAKESLEE
85667	EMPTY
85668	EMPTY
85669	TRIGO
85670	EMPTY
85671	BJORGEN; BERTUCCI
85672	SHAWGO
85673	EMPTY
85674	EMPTY
85675	WILLEN; COGBURN
85676	LINSSEN
85677	SCHRAUGER
85678	GRADLEY; JENNISON; JOZWIAK
85679	WILLER
85680	TUKES; WILLES
85681	SMIETANA; WILLET
85682	EMPTY
85683	EMPTY
85684	HAYDT; REDDEKOPP
85685	HAYDU
85686	BLAKESLEY; TOUCHSTONE; WILLEY
85687	EMPTY
85688	FIEGEL
85689	EMPTY
85690	WARNBERG
85691	EMPTY
85692	EMPTY
85693	SABOURIN
85694	GAUNTT
85695	MALECHA
85696	MARCOM
85697	MARCON
85698	SIGLAR
85699	BORSON
85700	EMPTY
85701	CZUBAKOWSKI
85702	LEISCH; MARCOS; STRIPLING
85703	EMPTY
85704	MARCOU; BORSOS
85705	SEGOBIA; SELMER; CRAIGUE
85706	SPAKE; KRETSCHMER
85707	EMPTY
85708	EMPTY
85709	EMPTY
85710	SENST
85711	MORICCA; ZUTELL; WORTHEN
85712	EMPTY
85713	RULAPAUGH
85714	EMPTY
85715	EMPTY
85716	WYDEVEN
85717	EMPTY
85718	PAULMAN
85719	HOSKYNS
85720	EMPTY
85721	MORARIO; STALZER
85722	HUSAINI; WORTHEY
85723	LAVEAR
85724	SASSANO
85725	PETTIES; YAGI
85726	EMPTY
85727	ENTRESS; YONAN
85728	HORNUNG
85729	EMPTY
85730	EMPTY
85731	KORZEP; YAGO
85732	EMPTY
85733	SAWREY
85734	EMPTY
85735	EMPTY
85736	EMPTY
85737	EMPTY
85738	BRUNING
85739	BOSSON; SEMMEL
85740	EMPTY
85741	EMPTY
85742	WINEINGER
85743	MASCOT; SCREEN
85744	SCHEDLER
85745	STOERMER; FURCHES
85746	GRANDA; SEMMES
85747	EMPTY
85748	EMPTY
85749	EMPTY
85750	GRANDE
85751	EMPTY
85752	SANLUCAS
85753	EMPTY
85754	KNUDSVIG; BRADD; GRANDI
85755	BRADE
85756	EMPTY
85757	EMPTY
85758	SICHEL; CHELETTE
85759	EMPTY
85760	GRANDO; BULGIN; KRASNOW
85761	EMPTY
85762	EMPTY
85763	SMURTHWAITE; ERKELA
85764	LACOUNT
85765	AMOLSCH; GRANDT
85766	WINLEY; DORMAN
85767	KUCHEL
85768	KUCHEM; BARNDT
85769	HALAAS
85770	SCHRIMPF; BRADT; GRANDY
85771	EMPTY
85772	BURKEL
85773	EMPTY
85774	EMPTY
85775	CARNOSKE; MACGUIRE; BRADY
85776	EMPTY
85777	EMPTY
85778	BURKER
85779	NORTHAM; HAUGHEY; BURKES
85780	NORTHAN; BURKET
85781	EMPTY
85782	OLOWE
85783	KUILAN; HELMKAMP
85784	ADELMANN; SCHEELER
85785	RUCINSKI; BURKEY
85786	EMPTY
85787	EMPTY
85788	HERMENEGILDO
85789	EMPTY
85790	OKIMOTO
85791	STASIAK
85792	ERBENTRAUT; MAFFITT
85793	EMPTY
85794	CABARCAS
85795	EMPTY
85796	SCROGER
85797	ZEMINSKI; MIRAVALLE
85798	EMPTY
85799	EMPTY
85800	SCHLOTTMANN; LUTTRELL
85801	BUCHETTO; LEHNHOFF
85802	EMPTY
85803	EMPTY
85804	EMPTY
85805	EMPTY
85806	EMPTY
85807	SAYRES; VALLEJO
85808	GLUSZEK; BOATRIGHT
85809	KOTZEN; SCOTHORN
85810	EMPTY
85811	EMPTY
85812	EMPTY
85813	BRANNICK
85814	MINCER; HEUSLEY; GIBBS
85815	SPIOTTA; SHANEYFELT
85816	EMPTY
85817	WALDRUP
85818	VISOSKY; BUSKER; STRAUGHN; MORNEAU; OSGOOD
85819	SATMARY
85820	GIBBY
85821	MARZIGLIANO; MINCEY
85822	EMPTY
85823	EMPTY
85824	SCOVIL
85825	MANVILLE; BUSKEY
85826	ZAHNISER; JAGODZINSKI; DIEHL
85827	DIEHM
85828	GENITO
85829	HEYDE; RIVEST
85830	DONIEL
85831	EMPTY
85832	FRAGMAN; EISENBRANDT
85833	EMPTY
85834	EMPTY
85835	FESLER
85836	EMPTY
85837	LEBRECHT
85838	EMPTY
85839	EMPTY
85840	EMPTY
85841	EMPTY
85842	BARTOLI; KAIKTSIAN
85843	KOZIAK; SPALDING
85844	HEYDT
85845	EMPTY
85846	EMPTY
85847	BAHRI; WILABAY; MYRACLE
85848	BARTOLO; FILICE
85849	HARTSCH; BONARDI; CORNFORTH
85850	EMPTY
85851	EMPTY
85852	SCARBORO
85853	CRUMRINE; MELSON
85854	EMPTY
85855	UNLAND
85856	SPATAFORA
85857	BAHRS
85858	CREDI
85859	BRENNAMAN
85860	LAZZAR; SPATAFORE; OHLSSON
85861	GALLIMORE; TWIGG
85862	EMPTY
85863	MALICHI
85864	CREDO; PATRIAS
85865	SOROA
85866	STAKE
85867	CROCKETTE
85868	EMPTY
85869	EMPTY
85870	EMPTY
85871	PASZKIEWICZ
85872	AREBELA; MELLAND
85873	EMPTY
85874	EMPTY
85875	NODINE
85876	EMPTY
85877	EMPTY
85878	RIDPATH; SORON
85879	EMPTY
85880	JAMGOCHIAN
85881	MORVILLO; ARRELLANO
85882	TEMPLER; LEMASTER
85883	SOROS; TEMPLES
85884	TEMPLET
85885	DEALE
85886	LAUVER
85887	EMPTY
85888	SHASKE
85889	EMPTY
85890	EMPTY
85891	EMPTY
85892	BLEASDALE; LAMPKE
85893	EMPTY
85894	EMPTY
85895	EMPTY
85896	EMPTY
85897	EMPTY
85898	DECOURCEY
85899	SHIDEL; SILLAS
85900	HARVILLA
85901	VANDINE
85902	FRACIER
85903	EMPTY
85904	BRUNKE; HARVILLE
85905	BARBAZA; SHIDER; DEALY
85906	GRENDA; ROSEBERRY
85907	ZIESKE; MENDELSON
85908	SHASKY; KULLAS
85909	BUENGER
85910	STABLEIN; BLOCHER
85911	EMPTY
85912	RATZLAFF
85913	EMPTY
85914	SPORLEDER; SILCOTT
85915	ASAELI; LOVENBURY; FARRINGTON
85916	EMPTY
85917	OSOSKI; CHILVERS
85918	EMPTY
85919	EMPTY
85920	YOVINO
85921	EMPTY
85922	EMPTY
85923	EMPTY
85924	EMPTY
85925	EMPTY
85926	EMPTY
85927	PAVLOCK; SPROW
85928	SNOW
85929	EMPTY
85930	LUANGAMATH; SUBIJANO
85931	MACDOWELL
85932	EMPTY
85933	OBBINK; MENSON
85934	GERKING
85935	EMPTY
85936	KURUVILLA
85937	KHUM; FAILS
85938	DOCTOR
85939	CHAMPNEY; YARBER
85940	EMPTY
85941	EMPTY
85942	EMPTY
85943	EMPTY
85944	EMPTY
85945	KHUU
85946	HISSERICH
85947	EMPTY
85948	CALRK; FAZZONE; BONESTEEL
85949	EMPTY
85950	ZOLOCSIK
85951	EDELL
85952	ARDALY; CHALENDER; FLANDER
85953	OCHILTREE
85954	EMPTY
85955	KORVIN; SAMBRANO
85956	NEEDHAM
85957	BADURA
85958	ZINDEL; ASBELL
85959	WISLER
85960	BOEPPLE
85961	KITCHENMAN
85962	EMPTY
85963	EMPTY
85964	HAZELETT
85965	MOROCCO
85966	WISLEY; LAWVER
85967	YUNAN; ROTOLO
85968	WAISS
85969	EMPTY
85970	SALIZAR
85971	KERKHOFF
85972	EMPTY
85973	BENEDUCE; DUBLER
85974	RAICHE; GERLING; LONDONO
85975	HARBOTTLE; OUSLEY
85976	EMPTY
85977	FILSINGER; SLATEN; BOUCHARD
85978	MORREAU
85979	IHENYEN; BOYSON; VENTOLA; LAFRAMBOISE; MUKHERJEE
85980	FRUITS; CALCAGNI
85981	SLATER
85982	SLATES
85983	LANZILLOTTI
85984	EMPTY
85985	EMPTY
85986	SCELSI; CALCAGNO
